time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8600000000000012,-0.4458928196341217,-0.5134840000402502,14.6642578310333,6.115029241640954,0.09942129963612878,0.0,-0.9544362898610457,-1.224236933768221,4.771689880974568,-0.13150190658999505,0.02816686649708423,0.0,460.98202008791645,462.0714549947301,460.19710632474164,462.4225115939734
1.9200000000000013,-0.5053231045602218,-0.5905808129395977,14.954127796253891,6.10687358493581,0.10102322951919174,0.0,-1.026692658860143,-1.3463915199222225,4.8898383416794164,-0.14668999473551475,0.023588511445218632,0.0,468.96762586086516,468.6119412021914,470.9972328319551,469.80481826694995
1.9800000000000013,-0.568455516518582,-0.6740194455617157,15.244576353226558,6.098983427503882,0.10231174114994523,0.0,-1.0778638648616534,-1.4355610798900937,4.791964708422962,-0.11148333307170563,0.016873226889711223,0.0,400.69505134962463,400.08405237926087,398.71513888859135,401.9003092352493
2.0400000000000014,-0.6348490704590947,-0.7632267729483037,15.530754427530654,6.092171771944063,0.1036415076264845,0.0,-1.1353708729307899,-1.538586310088629,4.747249305286797,-0.11796188619305964,0.03106298885264451,0.0,418.20014412450143,419.43455957395287,418.4856755435165,417.90888381199557
2.1000000000000014,-0.7050830949068864,-0.859396007546367,15.817640658813895,6.085078242916378,0.10533024436085725,0.0,-1.2059048712496767,-1.6676711179847457,4.8150156200100795,-0.11875744477205546,0.02155913662539573,0.0,456.44182193210537,455.6828084361699,455.14640755844107,455.0705263567794
2.1600000000000015,-0.7791208625621066,-0.9625878406089983,16.104278644712902,6.0783990749563195,0.10658926738520247,0.0,-1.2621540796335573,-1.7726363297392544,4.73963992327036,-0.09953454652982444,0.019807421902946994,0.0,409.2733875915887,409.11745418749416,408.71685348482083,410.4144250247492
2.2200000000000015,-0.8570469105326017,-1.0731178021679477,16.390850867982923,6.0724745730313,0.10767139090549982,0.0,-1.3354570994967137,-1.9122005221680176,4.812131577411176,-0.09720254253180242,0.014232580912246592,0.0,458.1769466984359,457.7333745187432,458.56728580519194,458.7444723157654
2.2800000000000016,-0.9394791325526464,-1.1923067386226487,16.682499412573712,6.066286349570882,0.10863079266051567,0.0,-1.4123269268881518,-2.06126531692818,4.908710275572274,-0.11892690392498959,0.019291502675098392,0.0,467.0184409110849,467.41281199576605,467.92839625552347,466.2249289079589
2.3400000000000016,-1.0262570406975897,-1.319999483121159,16.977304979446288,6.059916653348427,0.1097777351912761,0.0,-1.480366742061519,-2.195729889950511,4.917746408358906,-0.08840968311061972,0.018761810323180854,0.0,441.19981953464924,441.1560329003161,439.5862663913207,442.0977264996228
2.4000000000000017,-1.117013403764249,-1.4556166306781686,17.271484268325658,6.054615053172247,0.11104546417279426,0.0,-1.5449608041083283,-2.325307372114323,4.888040682420797,-0.08826089619439197,0.025485650156930894,0.0,429.34438627839813,429.91459145451086,428.32732827371234,428.33317227530944
